2016-12-05 18:53:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:14:35 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:14:37 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134123421, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:14:53 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134123412, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:15:13 - [ 27.254.144.22 ] staus : 1, tmCode : 52771310365186, amountCode : 1, amountReal : 50, msg : 1746819437 : คุณได้รับการเติมเงินจำนวน 50.00 บาท ค่าธรรมเนียม 7.00 บาท  access..
2016-12-05 22:15:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:15:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:15:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:15:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:15:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:15:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:16:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:16:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:16:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:16:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:16:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:16:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:16:45 - [ 27.254.144.22 ] staus : 0, tmCode : 21342134123421, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:17:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:17:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:17:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:17:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:17:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:17:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:18:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:18:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:18:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:18:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:18:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:18:39 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:19:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:19:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:19:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:19:33 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:19:35 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:19:38 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:20:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:20:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:20:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:20:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:20:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:20:33 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:21:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:21:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:21:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:21:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:21:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:22:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:22:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:22:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:22:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:22:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:22:34 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:23:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:23:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:23:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:23:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:23:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:23:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:24:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:24:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:24:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:24:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:24:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:24:35 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:25:08 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134213412, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:25:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:25:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:25:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:25:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:25:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:25:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:26:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:26:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:26:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:26:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:26:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:26:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:27:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:27:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:27:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:27:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:27:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:27:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:27:58 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134213421, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:28:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:28:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:28:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:28:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:28:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:28:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:29:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:29:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:29:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:29:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:29:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:29:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:30:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:30:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:30:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:30:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:30:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:30:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:31:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:31:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:31:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:31:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:31:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:31:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:32:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:32:59 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134213421, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:33:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:33:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:33:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:33:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:33:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:33:33 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:34:14 - [ 27.254.144.22 ] staus : 1, tmCode : 95840123556812, amountCode : 1, amountReal : 50, msg : 1747035248 : คุณได้รับการเติมเงินจำนวน 50.00 บาท ค่าธรรมเนียม 7.00 บาท  access..
2016-12-05 22:34:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:34:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:34:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:34:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:34:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:34:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:35:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:35:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:35:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:35:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:35:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:35:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
